"grid_id","lon","lat","geom"
25,-118.29370361284448,33.74979312493321,"POLYGON((-118.29908351270777 33.7452723852906,-118.28829217906402 33.74529872511664,-118.28832313309563 33.754313704693395,-118.29911562539522 33.75428736200609,-118.29908351270777 33.7452723852906))"
26,-118.40166548686145,33.75849626811415,"POLYGON((-118.40704012802018 33.75397069868838,-118.39624771588407 33.7540067207129,-118.39629026550037 33.7630216781686,-118.4070838365153 33.76298565223152,-118.40704012802018 33.75397069868838))"
27,-118.3908724907069,33.75853180810453,"POLYGON((-118.39624771588407 33.7540067207129,-118.38545529461189 33.75404177480881,-118.38549668534642 33.76305673607192,-118.39629026550037 33.7630216781686,-118.39624771588407 33.7540067207129))"
28,-118.38007948553924,33.758566380113116,"POLYGON((-118.38545529461189 33.75404177480881,-118.37466286445247 33.754075860974915,-118.37470309630237 33.76309082594029,-118.38549668534642 33.76305673607192,-118.38545529461189 33.75404177480881))"
29,-118.36928647160737,33.758599984138705,"POLYGON((-118.37466286445247 33.754075860974915,-118.36387042565465 33.75410897920996,-118.36390949861713 33.76312394777248,-118.37470309630237 33.76309082594029,-118.37466286445247 33.754075860974915))"
30,-118.35849344916014,33.7586326201801,"POLYGON((-118.36387042565465 33.75410897920996,-118.35307797846721 33.75414112951281,-118.35311589253959 33.763156101567354,-118.36390949861713 33.76312394777248,-118.36387042565465 33.75410897920996))"
31,-118.34770041844635,33.75866428823618,"POLYGON((-118.35307797846721 33.75414112951281,-118.34228552313903 33.75417231188237,-118.34232227831868 33.763187287323774,-118.35311589253959 33.763156101567354,-118.35307797846721 33.75414112951281))"
32,-118.33690737971494,33.75869498830583,"POLYGON((-118.34228552313903 33.75417231188237,-118.33149305991893 33.75420252631753,-118.33152865620326 33.76321750504065,-118.34232227831868 33.763187287323774,-118.34228552313903 33.75417231188237))"
33,-118.32611433321476,33.75872472038797,"POLYGON((-118.33149305991893 33.75420252631753,-118.32070058905569 33.75423177281717,-118.32073502644229 33.763246754716945,-118.33152865620326 33.76321750504065,-118.33149305991893 33.75420252631753))"
34,-118.31532127919469,33.75875348448156,"POLYGON((-118.32070058905569 33.75423177281717,-118.30990811079818 33.75426005138039,-118.30994138928467 33.76327503635163,-118.32073502644229 33.763246754716945,-118.32070058905569 33.75423177281717))"
35,-118.30452821790358,33.758781280585616,"POLYGON((-118.30990811079818 33.75426005138039,-118.29911562539522 33.75428736200609,-118.29914774497927 33.76330234994369,-118.30994138928467 33.76327503635163,-118.30990811079818 33.75426005138039))"
36,-118.23976971140189,33.75892772937725,"POLYGON((-118.24515309990781 33.75440939604033,-118.23436057685765 33.75443089902234,-118.23438574298328 33.76344590255021,-118.245179424948 33.76342439723268,-118.24515309990781 33.75440939604033))"
37,-118.41250276644345,33.7674747171869,"POLYGON((-118.41787739814234 33.76294865826196,-118.4070838365153 33.76298565223152,-118.40712755439834 33.77200061677589,-118.41792227515006 33.7719636187887,-118.41787739814234 33.76294865826196))"
38,-118.40170862054909,33.76751122912293,"POLYGON((-118.4070838365153 33.76298565223152,-118.39629026550037 33.7630216781686,-118.39633282425567 33.77203664662546,-118.40712755439834 33.77200061677589,-118.4070838365153 33.76298565223152))"
39,-118.3909144653898,33.76754677297326,"POLYGON((-118.39629026550037 33.7630216781686,-118.38549668534642 33.76305673607192,-118.38553808497107 33.77207170833614,-118.39633282425567 33.77203664662546,-118.39629026550037 33.7630216781686))"
40,-118.38012030121449,33.76758134873666,"POLYGON((-118.38549668534642 33.76305673607192,-118.37470309630237 33.76309082594029,-118.37474333679349 33.77210580190673,-118.38553808497107 33.77207170833614,-118.38549668534642 33.76305673607192))"
41,-118.36932612827215,33.76761495641194,"POLYGON((-118.37470309630237 33.76309082594029,-118.36390949861713 33.76312394777248,-118.36394857997192 33.77213892733603,-118.37474333679349 33.77210580190673,-118.37470309630237 33.76309082594029))"
42,-118.35853194681165,33.76764759599789,"POLYGON((-118.36390949861713 33.76312394777248,-118.35311589253959 33.763156101567354,-118.35315381475536 33.77217108462287,-118.36394857997192 33.77213892733603,-118.36390949861713 33.76312394777248))"
43,-118.34773775708203,33.7676792674934,"POLYGON((-118.35311589253959 33.763156101567354,-118.34232227831868 33.763187287323774,-118.34235904139278 33.77220227376614,-118.35315381475536 33.77217108462287,-118.35311589253959 33.763156101567354))"
44,-118.33694355933213,33.767709970897336,"POLYGON((-118.34232227831868 33.763187287323774,-118.33152865620326 33.76321750504065,-118.3315642601332 33.77223249476474,-118.34235904139278 33.77220227376614,-118.34232227831868 33.763187287323774))"
45,-118.32614935381099,33.767739706208644,"POLYGON((-118.33152865620326 33.76321750504065,-118.32073502644229 33.763246754716945,-118.32076947122557 33.77226174761761,-118.3315642601332 33.77223249476474,-118.33152865620326 33.76321750504065))"
46,-118.31535514076751,33.76776847342627,"POLYGON((-118.32073502644229 33.763246754716945,-118.30994138928467 33.76327503635163,-118.30997467491892 33.77229003232374,-118.32076947122557 33.77226174761761,-118.32073502644229 33.763246754716945))"
47,-118.30456092045067,33.76779627254922,"POLYGON((-118.30994138928467 33.76327503635163,-118.29914774497927 33.76330234994369,-118.29917987146219 33.772317348882126,-118.30997467491892 33.77229003232374,-118.30994138928467 33.76327503635163))"
48,-118.29376669310933,33.76782310357651,"POLYGON((-118.29914774497927 33.76330234994369,-118.28835409377504 33.76332869549221,-118.28838506110438 33.77234369729182,-118.29917987146219 33.772317348882126,-118.29914774497927 33.76330234994369))"
49,-118.19661837201592,33.76802101837391,"POLYGON((-118.20200466565268 33.7635046102085,-118.19121096356007 33.76352224332752,-118.19123149842054 33.77253726614682,-118.20202635968313 33.77251963111279,-118.20200466565268 33.7635046102085))"
50,-118.164235507728,33.76806956413507,"POLYGON((-118.16962354639467 33.76355460541122,-118.15882983181979 33.763569334374765,-118.15884688916219 33.772584362308265,-118.16964176291108 33.77256963174512,-118.16962354639467 33.76355460541122))"
51,-118.15344121172411,33.76808380984574,"POLYGON((-118.15882983181979 33.763569334374765,-118.14803611358198 33.76358309528539,-118.14805201174923 33.772598124713355,-118.15884688916219 33.772584362308265,-118.15882983181979 33.763569334374765))"
52,-118.14264691218118,33.76809708745069,"POLYGON((-118.14803611358198 33.76358309528539,-118.13724239193017 33.76359588814265,-118.13725713092114 33.77261091895993,-118.14805201174923 33.772598124713355,-118.14803611358198 33.76358309528539))"
53,-118.41254706864677,33.77648968512119,"POLYGON((-118.41792227515006 33.7719636187887,-118.40712755439834 33.77200061677589,-118.40717128167229 33.78101559210017,-118.4179671617977 33.78097859009541,-118.41792227515006 33.7719636187887))"
54,-118.40175176350171,33.77652620102224,"POLYGON((-118.40712755439834 33.77200061677589,-118.39633282425567 33.77203664662546,-118.39637539215293 33.78105162586218,-118.40717128167229 33.78101559210017,-118.40712755439834 33.77200061677589))"
55,-118.39095644908872,33.77656174873249,"POLYGON((-118.39633282425567 33.77203664662546,-118.38553808497107 33.77207170833614,-118.38557949348868 33.78108669138019,-118.39637539215293 33.78105162586218,-118.39633282425567 33.77203664662546))"
56,-118.38016112565681,33.77659632825067,"POLYGON((-118.38553808497107 33.77207170833614,-118.37474333679349 33.77210580190673,-118.37478358592857 33.781120788652984,-118.38557949348868 33.78108669138019,-118.38553808497107 33.77207170833614))"
57,-118.36936579345505,33.77662993957559,"POLYGON((-118.37474333679349 33.77210580190673,-118.36394857997192 33.77213892733603,-118.3639876697217 33.78115391767935,-118.37478358592857 33.781120788652984,-118.37474333679349 33.77210580190673))"
58,-118.35857045273238,33.77666258270606,"POLYGON((-118.36394857997192 33.77213892733603,-118.35315381475536 33.77217108462287,-118.35319174511713 33.78118607845811,-118.3639876697217 33.78115391767935,-118.36394857997192 33.77213892733603))"
59,-118.34777510373789,33.77669425764095,"POLYGON((-118.35315381475536 33.77217108462287,-118.34235904139278 33.77220227376614,-118.34239581236395 33.781217270988186,-118.35319174511713 33.78118607845811,-118.35315381475536 33.77217108462287))"
60,-118.33697974672059,33.77672496437915,"POLYGON((-118.34235904139278 33.77220227376614,-118.3315642601332 33.77223249476474,-118.33159987171116 33.781247495268445,-118.34239581236395 33.781217270988186,-118.34235904139278 33.77220227376614))"
61,-118.32618438192952,33.77675470291957,"POLYGON((-118.3315642601332 33.77223249476474,-118.32076947122557 33.77226174761761,-118.32080392340791 33.78127675129785,-118.33159987171116 33.781247495268445,-118.3315642601332 33.77223249476474))"
62,-118.3153890096137,33.776783473261204,"POLYGON((-118.32076947122557 33.77226174761761,-118.30997467491892 33.77229003232374,-118.3100079677032 33.78130503907541,-118.32080392340791 33.78127675129785,-118.32076947122557 33.77226174761761))"
63,-118.30459363002214,33.77681127540303,"POLYGON((-118.30997467491892 33.77229003232374,-118.29917987146219 33.772317348882126,-118.29921200484615 33.78133235860007,-118.3100079677032 33.78130503907541,-118.30997467491892 33.77229003232374))"
64,-118.29379824340388,33.776838109344034,"POLYGON((-118.29917987146219 33.772317348882126,-118.28838506110438 33.77234369729182,-118.28841603508582 33.781358709870915,-118.29921200484615 33.78133235860007,-118.29917987146219 33.772317348882126))"
65,-118.283002850008,33.77686397508334,"POLYGON((-118.28838506110438 33.77234369729182,-118.27759024409453 33.77236907755187,-118.27762005867123 33.781384092887,-118.28841603508582 33.781358709870915,-118.28838506110438 33.77234369729182))"
66,-118.2722074500835,33.77688887262,"POLYGON((-118.27759024409453 33.77236907755187,-118.2667954206816 33.77239348966145,-118.26682407585156 33.78140850764746,-118.27762005867123 33.781384092887,-118.27759024409453 33.77236907755187))"
67,-118.26141204387937,33.776912801953166,"POLYGON((-118.2667954206816 33.77239348966145,-118.25600059111457 33.77241693361965,-118.2560280868758 33.78143195415142,-118.26682407585156 33.78140850764746,-118.2667954206816 33.77239348966145))"
68,-118.22902579007983,33.776978780723454,"POLYGON((-118.23441091451429 33.77246091707876,-118.22361606797898 33.772481456578106,-118.22364008550286 33.78149648411637,-118.23443609145238 33.781475942386635,-118.23441091451429 33.77246091707876))"
69,-118.19663948872929,33.7770360456341,"POLYGON((-118.20202635968313 33.77251963111279,-118.19123149842054 33.77253726614682,-118.19125203769214 33.781552299745385,-118.20204805837366 33.78153466279639,-118.20202635968313 33.77251963111279))"
70,-118.18584404554107,33.77705319752123,"POLYGON((-118.19123149842054 33.77253726614682,-118.18043663274685 33.77255393302446,-118.18045601259807 33.78156896843287,-118.19125203769214 33.781552299745385,-118.19123149842054 33.77253726614682))"
71,-118.17504859806554,33.77706938119909,"POLYGON((-118.18043663274685 33.77255393302446,-118.16964176291108 33.77256963174512,-118.16965998334057 33.78158466885823,-118.18045601259807 33.78156896843287,-118.18043663274685 33.77255393302446))"
72,-118.16425314655177,33.77708459666713,"POLYGON((-118.16964176291108 33.77256963174512,-118.15884688916219 33.772584362308265,-118.15886395016871 33.78159940102096,-118.16965998334057 33.78158466885823,-118.16964176291108 33.77256963174512))"
73,-118.15345769124883,33.777098843924826,"POLYGON((-118.15884688916219 33.772584362308265,-118.14805201174923 33.772598124713355,-118.14806791333156 33.78161316492051,-118.15886395016871 33.78159940102096,-118.15884688916219 33.772584362308265))"
74,-118.14266223240568,33.77711212297166,"POLYGON((-118.14805201174923 33.772598124713355,-118.13725713092114 33.77261091895993,-118.13727187307825 33.781625960556404,-118.14806791333156 33.78161316492051,-118.14805201174923 33.772598124713355))"
75,-118.1318667702714,33.77712443380721,"POLYGON((-118.13725713092114 33.77261091895993,-118.12646224692698 33.77262274504757,-118.12647582965778 33.78163778792821,-118.13727187307825 33.781625960556404,-118.13725713092114 33.77261091895993))"
76,-118.12107130509504,33.777135776431,"POLYGON((-118.12646224692698 33.77262274504757,-118.11566736001573 33.772633602975795,-118.11567978331932 33.781648647035496,-118.12647582965778 33.78163778792821,-118.12646224692698 33.77262274504757))"
77,-118.11027583712568,33.777146150842654,"POLYGON((-118.11566736001573 33.772633602975795,-118.10487247043642 33.77264349274428,-118.10488373431188 33.78165853787789,-118.11567978331932 33.781648647035496,-118.11566736001573 33.772633602975795))"
78,-118.40179491572223,33.78554118359081,"POLYGON((-118.40717128167229 33.78101559210017,-118.39637539215293 33.78105162586218,-118.39641796919508 33.7900666156575,-118.40721501834021 33.790030577983075,-118.40717128167229 33.78101559210017))"
79,-118.39099844180652,33.78557673516091,"POLYGON((-118.39637539215293 33.78105162586218,-118.38557949348868 33.78108669138019,-118.3856209109021 33.79010168498277,-118.39641796919508 33.7900666156575,-118.39637539215293 33.78105162586218))"
80,-118.38020195886902,33.78561131843383,"POLYGON((-118.38557949348868 33.78108669138019,-118.37478358592857 33.781120788652984,-118.37482384371043 33.7901357859577,-118.3856209109021 33.79010168498277,-118.38557949348868 33.78108669138019))"
81,-118.36940546715877,33.78564493340836,"POLYGON((-118.37478358592857 33.781120788652984,-118.3639876697217 33.78115391767935,-118.36402676786919 33.790168918581095,-118.37482384371043 33.7901357859577,-118.37478358592857 33.781120788652984))"
82,-118.35860896692493,33.78567758008331,"POLYGON((-118.3639876697217 33.78115391767935,-118.35319174511713 33.78118607845811,-118.35322968362755 33.790201082851745,-118.36402676786919 33.790168918581095,-118.3639876697217 33.78115391767935))"
83,-118.34781245841661,33.785709258457544,"POLYGON((-118.35319174511713 33.78118607845811,-118.34239581236395 33.781217270988186,-118.34243259123465 33.790232278768585,-118.35322968362755 33.790201082851745,-118.35319174511713 33.78118607845811))"
84,-118.33701594188283,33.78573996852996,"POLYGON((-118.34239581236395 33.781217270988186,-118.33159987171116 33.781247495268445,-118.33163549093963 33.7902625063305,-118.34243259123465 33.790232278768585,-118.34239581236395 33.781217270988186))"
85,-118.32621941757284,33.78576971029948,"POLYGON((-118.33159987171116 33.781247495268445,-118.32080392340791 33.78127675129785,-118.32083838299165 33.79029176553642,-118.33163549093963 33.7902625063305,-118.33159987171116 33.781247495268445))"
86,-118.31542288573564,33.78579848376506,"POLYGON((-118.32080392340791 33.78127675129785,-118.3100079677032 33.78130503907541,-118.31004126763986 33.79032005638534,-118.32083838299165 33.79029176553642,-118.32080392340791 33.78127675129785))"
87,-118.30462634662035,33.785826288925705,"POLYGON((-118.3100079677032 33.78130503907541,-118.29921200484615 33.78133235860007,-118.2992441451334 33.790347378876234,-118.31004126763986 33.79032005638534,-118.3100079677032 33.78130503907541))"
88,-118.29382980047613,33.78585312578043,"POLYGON((-118.29921200484615 33.78133235860007,-118.28841603508582 33.781358709870915,-118.28844701572142 33.7903737330082,-118.2992441451334 33.790347378876234,-118.29921200484615 33.78133235860007))"
89,-118.28303324755207,33.7858789943283,"POLYGON((-118.28841603508582 33.781358709870915,-118.27762005867123 33.781384092887,-118.2776498796531 33.790399118780286,-118.28844701572142 33.7903737330082,-118.28841603508582 33.781358709870915))"
90,-118.27223668809727,33.7859038945684,"POLYGON((-118.27762005867123 33.781384092887,-118.26682407585156 33.78140850764746,-118.26685273717756 33.79042353619159,-118.2776498796531 33.790399118780286,-118.27762005867123 33.781384092887))"
91,-118.26144012236084,33.785927826499865,"POLYGON((-118.26682407585156 33.78140850764746,-118.2560280868758 33.78143195415142,-118.25605558854399 33.79044698524131,-118.26685273717756 33.79042353619159,-118.26682407585156 33.78140850764746))"
92,-118.25064355059196,33.78595079012189,"POLYGON((-118.2560280868758 33.78143195415142,-118.24523209199305 33.78145443239809,-118.2452584340015 33.79046946592856,-118.25605558854399 33.79044698524131,-118.2560280868758 33.78143195415142))"
93,-118.23984697303969,33.78597278543361,"POLYGON((-118.24523209199305 33.78145443239809,-118.23443609145238 33.781475942386635,-118.2344612737993 33.79049097825258,-118.2452584340015 33.79046946592856,-118.24523209199305 33.78145443239809))"
94,-118.22905038995307,33.78599381243429,"POLYGON((-118.23443609145238 33.781475942386635,-118.22364008550286 33.78149648411637,-118.2236641081865 33.790511522212626,-118.2344612737993 33.79049097825258,-118.23443609145238 33.781475942386635))"
95,-118.2182538015814,33.78601387112321,"POLYGON((-118.22364008550286 33.78149648411637,-118.2128440743936 33.781516057586515,-118.2128669374123 33.79053109780801,-118.2236641081865 33.790511522212626,-118.22364008550286 33.78149648411637))"
96,-118.20745720817364,33.78603296149965,"POLYGON((-118.2128440743936 33.781516057586515,-118.20204805837366 33.78153466279639,-118.20206976172581 33.79054970503797,-118.2128669374123 33.79053109780801,-118.2128440743936 33.781516057586515))"
97,-118.19666060997896,33.786051083562924,"POLYGON((-118.20204805837366 33.78153466279639,-118.19125203769214 33.781552299745385,-118.19127258137623 33.790567343901905,-118.20206976172581 33.79054970503797,-118.20204805837366 33.78153466279639))"
98,-118.18586400724656,33.786068237312435,"POLYGON((-118.19125203769214 33.781552299745385,-118.18045601259807 33.78156896843287,-118.18047539661272 33.79058401439921,-118.19127258137623 33.790567343901905,-118.19125203769214 33.781552299745385))"
99,-118.17506740022544,33.78608442274758,"POLYGON((-118.18045601259807 33.78156896843287,-118.16965998334057 33.78158466885823,-118.1696782076844 33.790599716529265,-118.18047539661272 33.79058401439921,-118.18045601259807 33.78156896843287))"
100,-118.1642707891648,33.78609963986774,"POLYGON((-118.16965998334057 33.78158466885823,-118.15886395016871 33.78159940102096,-118.15888101484047 33.79061445029155,-118.1696782076844 33.790599716529265,-118.16965998334057 33.78158466885823))"
101,-118.15347417431369,33.786113888672446,"POLYGON((-118.15886395016871 33.78159940102096,-118.14806791333156 33.78161316492051,-118.14808381833011 33.79062821568551,-118.15888101484047 33.79061445029155,-118.15886395016871 33.78159940102096))"
102,-118.14267755592127,33.78612716916117,"POLYGON((-118.14806791333156 33.78161316492051,-118.13727187307825 33.781625960556404,-118.13728661840241 33.79064101271072,-118.14808381833011 33.79062821568551,-118.14806791333156 33.78161316492051))"
103,-118.1318809342367,33.78613948133345,"POLYGON((-118.13727187307825 33.781625960556404,-118.12647582965778 33.78163778792821,-118.12648941530662 33.790652841366686,-118.13728661840241 33.79064101271072,-118.13727187307825 33.781625960556404))"
104,-118.12108430950903,33.786150825188855,"POLYGON((-118.12647582965778 33.78163778792821,-118.11567978331932 33.781648647035496,-118.11569220929182 33.79066370165302,-118.12648941530662 33.790652841366686,-118.12647582965778 33.78163778792821))"
105,-118.11028768198746,33.786161200726966,"POLYGON((-118.11567978331932 33.781648647035496,-118.10488373431188 33.78165853787789,-118.10489500060723 33.79067359356933,-118.11569220929182 33.79066370165302,-118.11567978331932 33.781648647035496))"
106,-118.39104044354617,33.79459173203722,"POLYGON((-118.39641796919508 33.7900666156575,-118.3856209109021 33.79010168498277,-118.38566233721423 33.79911668892254,-118.39646055538506 33.799081615790016,-118.39641796919508 33.7900666156575))"
107,-118.38024280085394,33.79462631906482,"POLYGON((-118.3856209109021 33.79010168498277,-118.37482384371043 33.7901357859577,-118.37486411014183 33.79915079359958,-118.38566233721423 33.79911668892254,-118.3856209109021 33.79010168498277))"
108,-118.36944514938612,33.79465993768892,"POLYGON((-118.37482384371043 33.7901357859577,-118.36402676786919 33.790168918581095,-118.36406587441708 33.799183929819954,-118.37486411014183 33.79915079359958,-118.37482384371043 33.7901357859577))"
109,-118.35864748939198,33.794692587908294,"POLYGON((-118.36402676786919 33.790168918581095,-118.35322968362755 33.790201082851745,-118.35326763028924 33.79921609758247,-118.36406587441708 33.799183929819954,-118.36402676786919 33.790168918581095))"
110,-118.34784982112069,33.794724269721854,"POLYGON((-118.35322968362755 33.790201082851745,-118.34243259123465 33.790232278768585,-118.34246937800748 33.79924729688602,-118.35326763028924 33.79921609758247,-118.35322968362755 33.790201082851745))"
111,-118.33705214482137,33.79475498312844,"POLYGON((-118.34243259123465 33.790232278768585,-118.33163549093963 33.7902625063305,-118.33167111782106 33.79927752772952,-118.34246937800748 33.79924729688602,-118.34243259123465 33.790232278768585))"
112,-118.32625446074329,33.79478472812702,"POLYGON((-118.33163549093963 33.7902625063305,-118.32083838299165 33.79029176553642,-118.32087284997922 33.79930679011191,-118.33167111782106 33.79927752772952,-118.33163549093963 33.7902625063305))"
113,-118.31545676913564,33.79481350471654,"POLYGON((-118.32083838299165 33.79029176553642,-118.31004126763986 33.79032005638534,-118.31007457473117 33.79933508403216,-118.32087284997922 33.79930679011191,-118.32083838299165 33.79029176553642))"
114,-118.30465907024751,33.79484131289597,"POLYGON((-118.31004126763986 33.79032005638534,-118.2992441451334 33.790347378876234,-118.29927629232617 33.799362409489305,-118.31007457473117 33.79933508403216,-118.31004126763986 33.79032005638534))"
115,-118.29386136432821,33.79486815266436,"POLYGON((-118.2992441451334 33.790347378876234,-118.28844701572142 33.7903737330082,-118.28847800301342 33.799388766482345,-118.29927629232617 33.799362409489305,-118.2992441451334 33.790347378876234))"
116,-118.28306365162683,33.794894024020756,"POLYGON((-118.28844701572142 33.7903737330082,-118.2776498796531 33.790399118780286,-118.27767970704214 33.799414155010375,-118.28847800301342 33.799388766482345,-118.28844701572142 33.7903737330082))"
117,-118.27226593239264,33.79491892696427,"POLYGON((-118.2776498796531 33.790399118780286,-118.26685273717756 33.79042353619159,-118.26688140466162 33.79943857507252,-118.27767970704214 33.799414155010375,-118.2776498796531 33.790399118780286))"
118,-118.26146820687481,33.794942861494015,"POLYGON((-118.26685273717756 33.79042353619159,-118.25605558854399 33.79044698524131,-118.25608309612107 33.79946202666791,-118.26688140466162 33.79943857507252,-118.26685273717756 33.79042353619159))"
119,-118.25067047532258,33.79496582760918,"POLYGON((-118.25605558854399 33.79044698524131,-118.2452584340015 33.79046946592856,-118.24528478166971 33.799484509795754,-118.25608309612107 33.79946202666791,-118.25605558854399 33.79044698524131))"
120,-118.23987273798505,33.79498782530893,"POLYGON((-118.2452584340015 33.79046946592856,-118.2344612737993 33.79049097825258,-118.2344864615568 33.79950602445523,-118.24528478166971 33.799484509795754,-118.2452584340015 33.79046946592856))"
121,-118.2290749951115,33.79500885459251,"POLYGON((-118.2344612737993 33.79049097825258,-118.2236641081865 33.790511522212626,-118.22368813603157 33.7995265706456,-118.2344864615568 33.79950602445523,-118.2344612737993 33.79049097825258))"
122,-118.21827724695109,33.79502891545919,"POLYGON((-118.2236641081865 33.790511522212626,-118.2128669374123 33.79053109780801,-118.21288980534324 33.79954614836613,-118.22368813603157 33.7995265706456,-118.2236641081865 33.790511522212626))"
123,-118.20747949375301,33.795048007908264,"POLYGON((-118.2128669374123 33.79053109780801,-118.20206976172581 33.79054970503797,-118.20209146974106 33.79956475761617,-118.21288980534324 33.79954614836613,-118.2128669374123 33.79053109780801))"
124,-118.19668173576648,33.795066131939045,"POLYGON((-118.20206976172581 33.79054970503797,-118.19127258137623 33.790567343901905,-118.19129312947427 33.799582398395046,-118.20209146974106 33.79956475761617,-118.20206976172581 33.79054970503797))"
125,-118.1858839732407,33.79508328755094,"POLYGON((-118.19127258137623 33.790567343901905,-118.18047539661272 33.79058401439921,-118.18049478479215 33.79959907070214,-118.19129312947427 33.799582398395046,-118.19127258137623 33.790567343901905))"
126,-118.17508620642488,33.79509947474331,"POLYGON((-118.18047539661272 33.79058401439921,-118.1696782076844 33.790599716529265,-118.16969643594386 33.799614774536884,-118.18049478479215 33.79959907070214,-118.18047539661272 33.79058401439921))"
127,-118.1642884355682,33.7951146935156,"POLYGON((-118.1696782076844 33.790599716529265,-118.15888101484047 33.79061445029155,-118.15889808317873 33.79962950989868,-118.16969643594386 33.799614774536884,-118.1696782076844 33.790599716529265))"
128,-118.15349066091987,33.795128943867276,"POLYGON((-118.15888101484047 33.79061445029155,-118.14808381833011 33.79062821568551,-118.14809972674593 33.79964327678708,-118.15889808317873 33.79962950989868,-118.15888101484047 33.79061445029155))"
129,-118.14269288272907,33.79514222579785,"POLYGON((-118.14808381833011 33.79062821568551,-118.13728661840241 33.79064101271072,-118.13730136689473 33.79965607520157,-118.14809972674593 33.79964327678708,-118.14808381833011 33.79062821568551))"
130,-118.13189510124504,33.79515453930687,"POLYGON((-118.13728661840241 33.79064101271072,-118.12648941530662 33.790652841366686,-118.12650300387439 33.799667905141696,-118.13730136689473 33.79965607520157,-118.13728661840241 33.79064101271072))"
131,-118.12109731671697,33.79516588439386,"POLYGON((-118.12648941530662 33.790652841366686,-118.11569220929182 33.79066370165302,-118.11570463793414 33.799678766607045,-118.12650300387439 33.799667905141696,-118.12648941530662 33.790652841366686))"
132,-118.11029952939407,33.795176261058465,"POLYGON((-118.11569220929182 33.79066370165302,-118.10489500060723 33.79067359356933,-118.10490626932322 33.799688659597244,-118.11570463793414 33.799678766607045,-118.11569220929182 33.79066370165302))"
133,-118.0995017395255,33.7951856693003,"POLYGON((-118.10489500060723 33.79067359356933,-118.09409778950202 33.790682517115286,-118.09410789829089 33.799697584111954,-118.10490626932322 33.799688659597244,-118.10489500060723 33.79067359356933))"
134,-118.38028365161435,33.80364132992231,"POLYGON((-118.38566233721423 33.79911668892254,-118.37486411014183 33.79915079359958,-118.37490438522556 33.80816581135723,-118.38570377242793 33.80813170297813,-118.38566233721423 33.79911668892254))"
135,-118.36948484013982,33.80367495219591,"POLYGON((-118.37486411014183 33.79915079359958,-118.36406587441708 33.799183929819954,-118.3641049893681 33.808198951174525,-118.37490438522556 33.80816581135723,-118.37486411014183 33.79915079359958))"
136,-118.35868602013622,33.8037076059597,"POLYGON((-118.36406587441708 33.799183929819954,-118.35326763028924 33.79921609758247,-118.35330558510479 33.808231122428865,-118.3641049893681 33.808198951174525,-118.36406587441708 33.799183929819954))"
137,-118.34788719185276,33.803739291212516,"POLYGON((-118.35326763028924 33.79921609758247,-118.34246937800748 33.79924729688602,-118.34250617268496 33.80826232511911,-118.35330558510479 33.808231122428865,-118.35326763028924 33.79921609758247))"
138,-118.33708835553873,33.803770007953254,"POLYGON((-118.34246937800748 33.79924729688602,-118.33167111782106 33.79927752772952,-118.33170675235792 33.80829255924417,-118.34250617268496 33.80826232511911,-118.34246937800748 33.79924729688602))"
139,-118.32628951144336,33.80379975618085,"POLYGON((-118.33167111782106 33.79927752772952,-118.32087284997922 33.79930679011191,-118.32090732437298 33.808321824803,-118.33170675235792 33.80829255924417,-118.33167111782106 33.79927752772952))"
140,-118.31549065981599,33.80382853589423,"POLYGON((-118.32087284997922 33.79930679011191,-118.31007457473117 33.79933508403216,-118.31010788897947 33.80835012179455,-118.32090732437298 33.808321824803,-118.32087284997922 33.79930679011191))"
141,-118.3046918009059,33.80385634709244,"POLYGON((-118.31007457473117 33.79933508403216,-118.29927629232617 33.799362409489305,-118.29930844642665 33.80837745021787,-118.31010788897947 33.80835012179455,-118.31007457473117 33.79933508403216))"
142,-118.29389293496229,33.80388318977446,"POLYGON((-118.29927629232617 33.799362409489305,-118.28847800301342 33.799388766482345,-118.2885089969639 33.808403810071965,-118.29930844642665 33.80837745021787,-118.29927629232617 33.799362409489305))"
143,-118.28309406223445,33.803909063939365,"POLYGON((-118.28847800301342 33.799388766482345,-118.27767970704214 33.799414155010375,-118.27770954084049 33.80842920135592,-118.2885089969639 33.808403810071965,-118.28847800301342 33.799388766482345))"
144,-118.27229518297167,33.80393396958626,"POLYGON((-118.27767970704214 33.799414155010375,-118.26688140466162 33.79943857507252,-118.26691007830573 33.80845362406888,-118.27770954084049 33.80842920135592,-118.27767970704214 33.799414155010375))"
145,-118.26149629742328,33.80395790671426,"POLYGON((-118.26688140466162 33.79943857507252,-118.25608309612107 33.79946202666791,-118.25611060960897 33.808477078209926,-118.26691007830573 33.80845362406888,-118.26688140466162 33.79943857507252))"
146,-118.25069740583845,33.80398087532253,"POLYGON((-118.25608309612107 33.79946202666791,-118.24528478166971 33.799484509795754,-118.2453111349995 33.80849956377833,-118.25611060960897 33.808477078209926,-118.25608309612107 33.79946202666791))"
147,-118.23989850846652,33.80400287541029,"POLYGON((-118.24528478166971 33.799484509795754,-118.2344864615568 33.79950602445523,-118.23451165472662 33.80852108077321,-118.2453111349995 33.80849956377833,-118.24528478166971 33.799484509795754))"
